title,question,expected_answer,generated_answer,is_similar
Armenians,What is Hakobyan's career?,Art historian,['Ruben Hakobyan is a well-recognized Armenian ethnographic and patriotic folk singer. He has achieved widespread national recognition due to his devotion to Armenian folk music and exceptional talent.'],0
Gramophone_record,What are two examples of high quality microphones?,moving coil microphone was introduced around 1930 and the velocity or ribbon microphone,"['Two examples of high-quality microphones mentioned in the context are the dynamic or moving coil microphone and the velocity or ribbon microphone. Additionally, the Wente-style condenser microphone is also highlighted as an early high-quality option.']",6
Digimon,What year was Digimon: The movie released in the US/Canada?,"October 6, 2000","['Digimon: The Movie was released in the US and Canada on October 6, 2000.']",8
Queen_Victoria,Where was osborne House that Victoria spent christmas at located?,on the Isle of Wight,['Osborne House is located on the Isle of Wight.'],9
Presbyterianism,"The church of Scotland was organized by this person, whats his name?",Andrew Melville,['The Church of Scotland was organized by Andrew Melville.'],7
IPod,What company manufactures the iPod?,Apple,['Apple Inc. manufactures the iPod.'],3
Middle_Ages,In what centuries did fiefs become hereditary?,11th and 12th,['Fiefs became hereditary during the 11th and 12th centuries.'],8
"Atlantic_City,_New_Jersey","Prior to and during the advent of legalized gaming, what happened to many of the hotels in Atlantic City?",demolished,"['Prior to and during the advent of legalized gaming, many of the hotels in Atlantic City were demolished. Notable hotels such as The Breakers, the Chelsea, the Brighton, the Shelburne, the Mayflower, the Traymore, and the Marlborough-Blenheim were taken down in the 1970s and 1980s.']",8
Strasbourg,How many Jews were burned to death in 1349?,over a thousand,['Over a thousand Jews were publicly burnt to death on 14 February 1349.'],7
Modern_history,Who initially rejected the Japanese laws mandating military service?,peasant and warrior alike.,"['The initial resistance to the Japanese laws mandating military service came from both the peasant class and the samurai warriors, as the latter were particularly affected by these laws that marked the decline of their traditional status in society.']",7
Ottoman_Empire,In 1914 what portion of the Empire weren't Muslims?,19.1%,"[""In 1914, a significant portion of the Ottoman Empire's population was not Muslim. Specifically, the Christian population, which had higher educational levels and played an important role in the economy, constituted a notable minority. Schools primarily attended by Ottoman Christians outnumbered those for Muslims, indicating a substantial non-Muslim demographic. Ethnic Greeks, for example, owned a majority of wholesale companies in Istanbul, highlighting the economic presence of non-Muslim groups. The exact percentage of non-Muslims in the Empire would require specific demographic data, but it is clear that Christians, Jews, and other religious minorities made up a significant part of the population, contributing to social and economic dynamics within the Empire.""]",0
Philadelphia,What percent are vacant as of 2013?,13 percent,"['As of 2013, 13 percent of housing units in Philadelphia were vacant.']",7
Northwestern_University,What does the Evanston Campus Framework Plan outline?,future development of the Evanston Campus,"['The Evanston Campus Framework Plan outlines plans for future development of the Evanston Campus, emphasizing sustainable construction of buildings and improving transportation by optimizing pedestrian and bicycle access.']",8
Dissolution_of_the_Soviet_Union,Who was General Secretary prior to Mikhail Gorbachev?,Konstantin Chernenko,['The General Secretary prior to Mikhail Gorbachev was Konstantin Chernenko.'],8
Separation_of_church_and_state_in_the_United_States,What did Stewart object to?,"the court's embrace of the ""wall of separation"" metaphor","['Stewart objected to haggling over prices. He implemented a one-price policy at his department store, ensuring that all customers paid the same fixed price for merchandise, thereby eliminating the need for negotiation.']",0
Cork_(city),What is main street Cork?,St. Patrick's Street,"[""The main street in Cork is St. Patrick's Street.""]",8
United_States_Air_Force,What score must an airman get on the US Air Force Fitness test to be able to opt out of one of the mandatory twice a year retests? ,90%,"['To opt out of one of the mandatory twice a year retests on the US Air Force Fitness test, an airman must earn a score above 90%.']",3
A_cappella,What do some a capella groups do other than sing words?,emulate instrumentation,"['Some a cappella groups emulate instrumentation by reproducing instrumental sounds with their vocal cords and mouth. This technique, known as vocal percussion or beatboxing, allows them to create sounds similar to musical instruments, adding new dimensions to their performances. Examples include using their voices to mimic modern rock instruments or to recreate entire songs with vocal tones representing each instrument.']",8
