title,question,expected_answer,generated_answer,is_similar
Saint_Helena,What was there a long pattern of from the island starting during the post Napoleonic period?,emigration,"['There was a long pattern of migration and settlement from the island starting during the post Napoleonic period. This is indicated by the annexation of the islands by the United Kingdom in 1816 to prevent them from being used as a base for the rescue of Napoleon, followed by the establishment of a small settlement that persisted despite its isolation. The population evolved from a small group of settlers who arrived over the years, reflecting a historical continuity of immigration and community formation on Tristan da Cunha during this time.']",3
Cyprus,"What is the rating for Cyprus in the ""Freedom in the World 2011"" report?",free,"['The contexts provided do not contain information regarding the rating for Cyprus in the ""Freedom in the World 2011"" report.']",0
Digestion,What is one molecule of fat?,a triglyceride,"['One molecule of fat typically consists of several fatty acids (long chains of carbon and hydrogen atoms) bonded to a glycerol molecule, forming a triglyceride.']",8
Switzerland,What sources of energy does Switzerland heavily rely on?,renewable,"['Switzerland heavily relies on renewable sources of energy, particularly hydropower and geothermal energy.']",3
"St._John%27s,_Newfoundland_and_Labrador",What is the foggiest Canadian city?,St. John's,"[""The foggiest Canadian city is St. John's, Newfoundland and Labrador, which experiences an average of 124 days of fog each year.""]",8
Arsenal_F.C.,What early team copied the Arsenal's red current color in 1909?,Sparta Prague,"[""The early team that copied Arsenal's red current color in 1909 was Manchester United.""]",0
Affirmative_action_in_the_United_States,What was the purpose of Title VII of the Civil Rights Act?,to end discrimination in all firms with 25 or more employees,"['The purpose of Title VII of the Civil Rights Act was to prohibit discrimination in employment based on race, color, religion, sex, or national origin. It aimed to ensure that hiring and employment practices were based on ability and qualifications rather than discriminatory factors. Title VII established the Equal Employment Opportunity Commission (EEOC) to oversee and enforce compliance with the law, promoting fair treatment in the workplace for all individuals.']",3
Han_dynasty,How many dragons were represented in Zhang Heng's invention of the seismometer?,eight,"[""Zhang Heng's invention of the seismometer represented eight dragons, each corresponding to one of the eight cardinal or ordinal directions.""]",3
Roman_Republic,Why did Julius Caesar wish to invade Gaul?,would give him the dramatic military success he sought,"['Julius Caesar wished to invade Gaul to achieve dramatic military success and to find a reason to bolster his political position and reputation. When two local tribes began migrating near the Roman province of Transalpine Gaul, Caesar seized this as a barely sufficient excuse to initiate the Gallic Wars, which occurred between 58 BC and 49 BC.']",7
Armenians,What is Hakobyan's career?,Art historian,"[""The provided contexts do not contain any information regarding an individual named Hakobyan or his career. Therefore, I'm unable to answer the question about Hakobyan's career based on the given information.""]",0
Gramophone_record,What are two examples of high quality microphones?,moving coil microphone was introduced around 1930 and the velocity or ribbon microphone,['Two examples of high-quality microphones are the Shure SM7B and the Neumann U87.'],0
Digimon,What year was Digimon: The movie released in the US/Canada?,"October 6, 2000",['Digimon: The Movie was released in the US/Canada in the year 2000.'],3
Queen_Victoria,Where was osborne House that Victoria spent christmas at located?,on the Isle of Wight,['Osborne House is located on the Isle of Wight.'],9
Presbyterianism,"The church of Scotland was organized by this person, whats his name?",Andrew Melville,['The Church of Scotland was organized by Andrew Melville.'],7
