title,question,expected_answer,generated_answer,is_similar
Queen_Victoria,Where was osborne House that Victoria spent christmas at located?,on the Isle of Wight,"['Osborne House, where Queen Victoria spent Christmas in 1900, is located on the Isle of Wight.']",8
Presbyterianism,"The church of Scotland was organized by this person, whats his name?",Andrew Melville,['The Church of Scotland was organized by Andrew Melville.'],7
IPod,What company manufactures the iPod?,Apple,['Apple Inc. manufactures the iPod.'],3
Middle_Ages,In what centuries did fiefs become hereditary?,11th and 12th,['Fiefs became hereditary during the 11th and 12th centuries.'],8
"Atlantic_City,_New_Jersey","Prior to and during the advent of legalized gaming, what happened to many of the hotels in Atlantic City?",demolished,"['Prior to and during the advent of legalized gaming, many of the hotels in Atlantic City were suffering from embarrassing vacancy rates. As a result, most of them were either shut down, converted to cheap apartments, or converted to nursing home facilities by the end of the 1960s. Additionally, many of these hotels were demolished in the 1970s and 1980s.']",7
Strasbourg,How many Jews were burned to death in 1349?,over a thousand,['Over a thousand Jews were publicly burned to death in 1349 during one of the worst pogroms in pre-modern history.'],7
Modern_history,Who initially rejected the Japanese laws mandating military service?,peasant and warrior alike.,"['The initial rejection of the Japanese laws mandating military service came from both the peasant and warrior classes. The peasant class interpreted the term for military service, ketsu-eki (blood tax), literally and attempted to avoid service by any means necessary.']",5
Ottoman_Empire,In 1914 what portion of the Empire weren't Muslims?,19.1%,"[""In 1914, only 19.1% of the Ottoman Empire's population was non-Muslim.""]",7
Philadelphia,What percent are vacant as of 2013?,13 percent,"['As of 2013, 13 percent of housing units were vacant.']",7
Northwestern_University,What does the Evanston Campus Framework Plan outline?,future development of the Evanston Campus,"['The Evanston Campus Framework Plan outlines plans for future development of the Evanston Campus, emphasizing sustainable construction of buildings and improving transportation by optimizing pedestrian and bicycle access.']",8
Dissolution_of_the_Soviet_Union,Who was General Secretary prior to Mikhail Gorbachev?,Konstantin Chernenko,['The General Secretary prior to Mikhail Gorbachev was Konstantin Chernenko.'],9
Separation_of_church_and_state_in_the_United_States,What did Stewart object to?,"the court's embrace of the ""wall of separation"" metaphor","['Justice Potter Stewart objected to the court\'s embrace of the ""wall of separation"" metaphor, stating that he believed the Court\'s task in constitutional adjudication was not responsibly aided by the uncritical use of metaphors like ""the wall of separation,"" which he noted is a phrase not found in the Constitution.']",7
Cork_(city),What is main street Cork?,St. Patrick's Street,"[""Cork's main shopping street is St. Patrick's Street.""]",8
United_States_Air_Force,What score must an airman get on the US Air Force Fitness test to be able to opt out of one of the mandatory twice a year retests? ,90%,['An airman must earn a score above 90% on the US Air Force Fitness Test to be able to opt out of one of the mandatory twice a year retests.'],3
A_cappella,What do some a capella groups do other than sing words?,emulate instrumentation,"['Some a cappella groups emulate instrumentation by reproducing instrumental sounds with their vocal cords and mouth. This involves techniques such as vocal percussion or beatboxing, where vocalists create rhythmic and melodic sounds similar to instruments.']",8
Melbourne,How many of the Australian Football League's teams are based in the Melbourne metropolitan area?,Nine,['Nine teams of the Australian Football League (AFL) are based in the Melbourne metropolitan area.'],5
Antarctica,To what mountainous area is Antarctica geologically similar?,Andes,['Antarctica is geologically similar to the Andes mountain range of South America.'],3
Alexander_Graham_Bell,In what year did Bell open his own school?,1872,"['Bell opened his own school, the ""School of Vocal Physiology and Mechanics of Speech,"" in October 1872.']",3
Muammar_Gaddafi,In what year did Gaddafi found the Jamahiriya?,1977,['Gaddafi founded the Jamahiriya in 1977.'],7
Light-emitting_diode,What type of pixels does a dot matrix display use?,5x7,['A dot-matrix display typically uses 5x7 pixels per character.'],3
Canadian_Armed_Forces,What are the four divisions?,"the 2nd Canadian Division, the 3rd Canadian Division, the 4th Canadian Division and the 5th Canadian Division","['The four divisions are the Biological Sciences Collegiate Division, the Physical Sciences Collegiate Division, the Social Sciences Collegiate Division, and the Humanities Collegiate Division.']",0
Franco-Prussian_War,"At the start of the Franco-Prussian War, what was the age of the Dreyse gun's design?",25-year-old design,"[""The Dreyse gun's design was 25 years old at the start of the Franco-Prussian War.""]",7
Biodiversity,What types of new species can be introduced?,"The exotic organisms may be predators, parasites","['New species can be introduced in various ways, primarily through human actions—both intentional and accidental. Common types of new species that can be introduced include:\n\n1. **Ornamental or Landscape Plants:** Species brought in for gardening or landscaping purposes may escape into the wild and become invasive.\n\n2. **Agricultural Species:** Crops and livestock introduced for farming can sometimes thrive outside their intended environments.\n\n3. **Pets and Aquarium Species:** Animals released or escaped from captivity, such as reptiles, fish, or mammals, can establish populations in new habitats.\n\n4. **Biological Control Agents:** Species intentionally introduced to control pest populations can become invasive themselves.\n\n5. **Accidental Introductions:** This includes species that hitchhike on shipping containers, machinery, or travel with other goods and end up in new ecosystems.\n\n6. **Fish and Other Aquatic Species:** Species introduced into lakes and rivers for recreational fishing or aquaculture can disrupt local aquatic ecosystems.\n\nOverall, the introduction of these species can lead to significant ecological impacts, including competition with native species, changes in habitat structures, and potential extinctions.']",3
