title,question,expected_answer,generated_answer,is_similar
Yuan_dynasty,When was the Ming dynasty in power?,1368–1644,['The Ming dynasty was in power from 1368 to 1644.'],9
Ashkenazi_Jews,Did Charlemagne's expansion of the Frankish empire bring about a brief period of upheaval or stability in Francia?,a brief period of stability,"[""Charlemagne's expansion of the Frankish empire initially brought about a period of stability in Francia, as it unified a large portion of Europe and strengthened the power of the monarchy. He successfully conquered the Lombards, secured the papacy, and rewarded allies, which contributed to a sense of order and central authority. However, after his death and during the reign of his successors, particularly Louis the Pious, the empire experienced significant upheaval due to divisions among his heirs and internal conflicts. Thus, while Charlemagne's reign may have started with stability, it ultimately led to instability posthumously with civil wars and fragmentation of the empire.""]",6
Crimean_War,Who did Aberdeen appoint the position of British ambassador to the Ottoman Empire to?,Stratford Canning,['Aberdeen re-appointed Stratford Canning as British ambassador to the Ottoman Empire.'],7
Insect,The true diversity within the insect species remains what?,uncertain,"['The true diversity within the insect species remains uncertain, with estimates ranging from 2.6 to 7.8 million species, but the mean estimate is about 5.5 million, which likely represents less than 20% of all species on Earth.']",7
Department_store,When did Sydney Myer come to Australia? ,1899,['Sydney Myer came to Australia in 1899.'],7
East_Prussia,"Of the population in East Prussia, what percentage of those were German?",85%,"['In 1939, East Prussia had approximately 2.49 million inhabitants, of which 85% were ethnic Germans. Therefore, the percentage of the population in East Prussia that was German was 85%.']",10
Norfolk_Island,What type of services were Norfolk Island inhabitants unable to receive prior to this announcement?,social,"['Prior to the announcement regarding the changes to governance on Norfolk Island, the inhabitants were unable to receive social services. Specifically, they were not entitled to access Medicare and other Australian welfare schemes.']",3
FA_Cup,Who did they delete for the cup? ,Sheffield United,"[""The context mentions that during the FA Cup competition, if the winning team also qualified for the following season's Champions League or Europa League through their league position, the losing FA Cup finalist would be given the Europa League place instead. However, there is no specific mention of who was deleted or disqualified from the cup in the contexts provided. Therefore, the answer to your question is unclear based on the given information. If more context is provided or if there is a specific name associated with a deletion in the cup, that would help provide a clearer answer.""]",0
Dutch_Republic,What did any person who wanted to hold public office need to conform to during the Republic?,the Reformed Church,"['Any person who wanted to hold public office during the Roman Republic needed to conform to certain legal and political prerequisites, including being a citizen of Rome, with the legal status and rights to hold office, and often being of a specific social standing, particularly among the patricians and, later, plebeians who gained access to higher offices. They also had to adhere to the limitations set by laws that governed the holding of political offices, such as the requirement that an individual could hold only one office at a time and the waiting period before re-election. Additionally, candidates needed to gain the support of the popular assemblies, which were composed of adult male citizens who had the right to vote.']",0
Gene,At what relative level are housekeeping genes expressed at?,constant,"['Housekeeping genes are expressed at a relatively constant level, which is referred to as being expressed constitutively.']",7
Dominican_Order,"In what year were there 4,470 priests in the Dominican Order?",2013,"['In the year 2013, there were 4,470 priests in the Dominican Order.']",3
Frédéric_Chopin,Which of Chopin's works was unknowingly dedicated to Gladkowska?,Piano Concerto No. 1 (in E minor),"[""Chopin's Ballade No. 1 in G minor was unknowingly dedicated to Konstancja Gladkowska.""]",0
