title,question,expected_answer,generated_answer,is_similar
Freemasonry,"When was the African Lodge, number 459, formed?",1784,"['The African Lodge, number 459, was formed in 1787.']",0
Frédéric_Chopin,Who did Chopin contract with for publishing his music?,Maurice Schlesinger,['Chopin contracted with the publisher Camille Pleyel for publishing his music.'],0
Montana,Where was Camp Cooke situated?,on the Missouri River,['Camp Cooke was situated in California.'],0
Modern_history,What caused the death of Emperor Auranzeb? ,"the rising Hindu Maratha Empire,","[""The provided contexts do not directly mention the cause of Emperor Aurangzeb's death. However, historical records indicate that he died of natural causes, specifically from ailments related to his declining health, such as chronic illness and exhaustion after a long reign, rather than any specific disease or injury.""]",0
Hunter-gatherer,Initiative within the group depends upon what factor?,task being performed,"['Initiative within the group depends upon the presence and influence of leadership, specifically the role of charismatic individuals or heads of tribes/groups who can effectively coordinate and inspire action among members. This can include factors such as the established norms and values within the group, the existing power dynamics, and the overall organizational structure that may support or hinder individual initiative.']",3
Immune_system,What co-receptor on the T cell helps in recognizing the MHC-antigen complex?,CD8,"['The co-receptor on the T cell that helps in recognizing the MHC-antigen complex is the CD4 or CD8 molecule, depending on whether the T cell is a helper T cell (CD4) or a cytotoxic T cell (CD8).']",7
Mosaic,What was the name of the painting used to represent raphael in St. Peter's?,Transfiguration,"['The answer to your question is not present in the provided context. If you would like to know about a specific painting representing Raphael in St. Peter\'s, the common reference would be ""The School of Athens,"" which is often associated with Raphael, but it is important to note that this painting is actually located in the Apostolic Palace (Vatican Museums) rather than in St. Peter\'s Basilica itself. If you have any other questions or need further information, feel free to ask!']",0
Roman_Republic,What did the senators request of Caesar in order for him to stand for consul?,turned over control of his armies to the state,['The senators requested that Caesar disband his army in order for him to stand for consul.'],2
Detroit,How many major hospitals are in Detroit?,over a dozen,"['The provided context does not specify the number of major hospitals in Detroit. Therefore, based on the information given, I cannot provide an answer.']",0
"Charleston,_South_Carolina",Where did Charleston's original settlers come from?,Bermuda,"[""Charleston's original settlers primarily came from England, its Caribbean colony of Barbados, and its Atlantic colony of Bermuda.""]",3
Rajasthan,Zari is a type of what art that is a major Rajasthani export?,embroidery,['Zari is a type of embroidery that is a major Rajasthani export.'],7
Glass,"Because of their heat resistance, glass-ceramics are especially suitable for what?",countertop cooking,"['Because of their heat resistance, glass-ceramics are especially suitable for high-temperature applications such as cookware, kitchenware, and various industrial applications where durability and thermal stability are required.']",3
